subject,source_video,timestamp_seconds,width,height,tags,filename,crop_type
minecraft_block_geometry,minecraft_block_geometry.mp4,63.3,64,64,"overworld, landscape",minecraft_block_geometry_2229_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.36,64,64,"overworld, landscape",minecraft_block_geometry_2230_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.36,64,64,"overworld, landscape",minecraft_block_geometry_2230_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.36,64,64,"overworld, landscape",minecraft_block_geometry_2230_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.42,64,64,"overworld, landscape",minecraft_block_geometry_2231_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.42,64,64,"overworld, landscape",minecraft_block_geometry_2231_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.42,64,64,"overworld, landscape",minecraft_block_geometry_2231_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.48,64,64,"overworld, landscape",minecraft_block_geometry_2232_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.48,64,64,"overworld, landscape",minecraft_block_geometry_2232_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.48,64,64,"overworld, landscape",minecraft_block_geometry_2232_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.54,64,64,"overworld, landscape",minecraft_block_geometry_2233_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.54,64,64,"overworld, landscape",minecraft_block_geometry_2233_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.54,64,64,"overworld, landscape",minecraft_block_geometry_2233_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.61,64,64,"overworld, landscape",minecraft_block_geometry_2234_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.61,64,64,"overworld, landscape",minecraft_block_geometry_2234_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.61,64,64,"overworld, landscape",minecraft_block_geometry_2234_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.67,64,64,"overworld, landscape",minecraft_block_geometry_2235_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.67,64,64,"overworld, landscape",minecraft_block_geometry_2235_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.67,64,64,"overworld, landscape",minecraft_block_geometry_2235_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.73,64,64,"overworld, landscape",minecraft_block_geometry_2236_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.73,64,64,"overworld, landscape",minecraft_block_geometry_2236_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.73,64,64,"overworld, landscape",minecraft_block_geometry_2236_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.79,64,64,"overworld, landscape",minecraft_block_geometry_2237_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.79,64,64,"overworld, landscape",minecraft_block_geometry_2237_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.79,64,64,"overworld, landscape",minecraft_block_geometry_2237_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.85,64,64,"overworld, landscape",minecraft_block_geometry_2238_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.85,64,64,"overworld, landscape",minecraft_block_geometry_2238_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.85,64,64,"overworld, landscape",minecraft_block_geometry_2238_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.92,64,64,"overworld, landscape",minecraft_block_geometry_2239_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.92,64,64,"overworld, landscape",minecraft_block_geometry_2239_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.92,64,64,"overworld, landscape",minecraft_block_geometry_2239_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,63.97,64,64,"overworld, landscape",minecraft_block_geometry_2240_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,63.97,64,64,"overworld, landscape",minecraft_block_geometry_2240_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,63.97,64,64,"overworld, landscape",minecraft_block_geometry_2240_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.03,64,64,"overworld, landscape",minecraft_block_geometry_2241_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.03,64,64,"overworld, landscape",minecraft_block_geometry_2241_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.03,64,64,"overworld, landscape",minecraft_block_geometry_2241_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.1,64,64,"overworld, landscape",minecraft_block_geometry_2242_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.1,64,64,"overworld, landscape",minecraft_block_geometry_2242_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.1,64,64,"overworld, landscape",minecraft_block_geometry_2242_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.16,64,64,"overworld, landscape",minecraft_block_geometry_2243_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.16,64,64,"overworld, landscape",minecraft_block_geometry_2243_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.16,64,64,"overworld, landscape",minecraft_block_geometry_2243_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.22,64,64,"overworld, landscape",minecraft_block_geometry_2244_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.22,64,64,"overworld, landscape",minecraft_block_geometry_2244_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.22,64,64,"overworld, landscape",minecraft_block_geometry_2244_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.28,64,64,"overworld, landscape",minecraft_block_geometry_2245_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.28,64,64,"overworld, landscape",minecraft_block_geometry_2245_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.28,64,64,"overworld, landscape",minecraft_block_geometry_2245_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.34,64,64,"overworld, landscape",minecraft_block_geometry_2246_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.34,64,64,"overworld, landscape",minecraft_block_geometry_2246_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.34,64,64,"overworld, landscape",minecraft_block_geometry_2246_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.41,64,64,"overworld, landscape",minecraft_block_geometry_2247_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.41,64,64,"overworld, landscape",minecraft_block_geometry_2247_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.41,64,64,"overworld, landscape",minecraft_block_geometry_2247_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.47,64,64,"overworld, landscape",minecraft_block_geometry_2248_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.47,64,64,"overworld, landscape",minecraft_block_geometry_2248_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.47,64,64,"overworld, landscape",minecraft_block_geometry_2248_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.53,64,64,"overworld, landscape",minecraft_block_geometry_2249_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.53,64,64,"overworld, landscape",minecraft_block_geometry_2249_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.53,64,64,"overworld, landscape",minecraft_block_geometry_2249_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.59,64,64,"overworld, landscape",minecraft_block_geometry_2250_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.59,64,64,"overworld, landscape",minecraft_block_geometry_2250_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.59,64,64,"overworld, landscape",minecraft_block_geometry_2250_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.65,64,64,"overworld, landscape",minecraft_block_geometry_2251_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.65,64,64,"overworld, landscape",minecraft_block_geometry_2251_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.65,64,64,"overworld, landscape",minecraft_block_geometry_2251_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.72,64,64,"overworld, landscape",minecraft_block_geometry_2252_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.72,64,64,"overworld, landscape",minecraft_block_geometry_2252_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.72,64,64,"overworld, landscape",minecraft_block_geometry_2252_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.77,64,64,"overworld, landscape",minecraft_block_geometry_2253_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.77,64,64,"overworld, landscape",minecraft_block_geometry_2253_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.77,64,64,"overworld, landscape",minecraft_block_geometry_2253_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.84,64,64,"overworld, landscape",minecraft_block_geometry_2254_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.84,64,64,"overworld, landscape",minecraft_block_geometry_2254_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.84,64,64,"overworld, landscape",minecraft_block_geometry_2254_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.9,64,64,"overworld, landscape",minecraft_block_geometry_2255_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.9,64,64,"overworld, landscape",minecraft_block_geometry_2255_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.9,64,64,"overworld, landscape",minecraft_block_geometry_2255_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,64.96,64,64,"overworld, landscape",minecraft_block_geometry_2256_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,64.96,64,64,"overworld, landscape",minecraft_block_geometry_2256_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,64.96,64,64,"overworld, landscape",minecraft_block_geometry_2256_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.02,64,64,"overworld, landscape",minecraft_block_geometry_2257_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.02,64,64,"overworld, landscape",minecraft_block_geometry_2257_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.02,64,64,"overworld, landscape",minecraft_block_geometry_2257_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.08,64,64,"overworld, landscape",minecraft_block_geometry_2258_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.08,64,64,"overworld, landscape",minecraft_block_geometry_2258_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.08,64,64,"overworld, landscape",minecraft_block_geometry_2258_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.14,64,64,"overworld, landscape",minecraft_block_geometry_2259_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.14,64,64,"overworld, landscape",minecraft_block_geometry_2259_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.14,64,64,"overworld, landscape",minecraft_block_geometry_2259_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.21,64,64,"overworld, landscape",minecraft_block_geometry_2260_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.21,64,64,"overworld, landscape",minecraft_block_geometry_2260_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.21,64,64,"overworld, landscape",minecraft_block_geometry_2260_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.27,64,64,"overworld, landscape",minecraft_block_geometry_2261_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.27,64,64,"overworld, landscape",minecraft_block_geometry_2261_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.27,64,64,"overworld, landscape",minecraft_block_geometry_2261_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.33,64,64,"overworld, landscape",minecraft_block_geometry_2262_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.33,64,64,"overworld, landscape",minecraft_block_geometry_2262_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.33,64,64,"overworld, landscape",minecraft_block_geometry_2262_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.39,64,64,"overworld, landscape",minecraft_block_geometry_2263_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.39,64,64,"overworld, landscape",minecraft_block_geometry_2263_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.39,64,64,"overworld, landscape",minecraft_block_geometry_2263_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.45,64,64,"overworld, landscape",minecraft_block_geometry_2264_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.45,64,64,"overworld, landscape",minecraft_block_geometry_2264_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.45,64,64,"overworld, landscape",minecraft_block_geometry_2264_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.52,64,64,"overworld, landscape",minecraft_block_geometry_2265_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.52,64,64,"overworld, landscape",minecraft_block_geometry_2265_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.52,64,64,"overworld, landscape",minecraft_block_geometry_2265_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.57,64,64,"overworld, landscape",minecraft_block_geometry_2266_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.57,64,64,"overworld, landscape",minecraft_block_geometry_2266_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.57,64,64,"overworld, landscape",minecraft_block_geometry_2266_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.64,64,64,"overworld, landscape",minecraft_block_geometry_2267_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.64,64,64,"overworld, landscape",minecraft_block_geometry_2267_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.64,64,64,"overworld, landscape",minecraft_block_geometry_2267_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.7,64,64,"overworld, landscape",minecraft_block_geometry_2268_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.7,64,64,"overworld, landscape",minecraft_block_geometry_2268_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.7,64,64,"overworld, landscape",minecraft_block_geometry_2268_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.76,64,64,"overworld, landscape",minecraft_block_geometry_2269_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.76,64,64,"overworld, landscape",minecraft_block_geometry_2269_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.76,64,64,"overworld, landscape",minecraft_block_geometry_2269_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.82,64,64,"overworld, landscape",minecraft_block_geometry_2270_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.82,64,64,"overworld, landscape",minecraft_block_geometry_2270_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.82,64,64,"overworld, landscape",minecraft_block_geometry_2270_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.88,64,64,"overworld, landscape",minecraft_block_geometry_2271_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.88,64,64,"overworld, landscape",minecraft_block_geometry_2271_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.88,64,64,"overworld, landscape",minecraft_block_geometry_2271_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,65.95,64,64,"overworld, landscape",minecraft_block_geometry_2272_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,65.95,64,64,"overworld, landscape",minecraft_block_geometry_2272_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,65.95,64,64,"overworld, landscape",minecraft_block_geometry_2272_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.01,64,64,"overworld, landscape",minecraft_block_geometry_2273_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.01,64,64,"overworld, landscape",minecraft_block_geometry_2273_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.01,64,64,"overworld, landscape",minecraft_block_geometry_2273_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.07,64,64,"overworld, landscape",minecraft_block_geometry_2274_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.07,64,64,"overworld, landscape",minecraft_block_geometry_2274_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.07,64,64,"overworld, landscape",minecraft_block_geometry_2274_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.13,64,64,"overworld, landscape",minecraft_block_geometry_2275_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.13,64,64,"overworld, landscape",minecraft_block_geometry_2275_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.13,64,64,"overworld, landscape",minecraft_block_geometry_2275_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.19,64,64,"overworld, landscape",minecraft_block_geometry_2276_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.19,64,64,"overworld, landscape",minecraft_block_geometry_2276_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.19,64,64,"overworld, landscape",minecraft_block_geometry_2276_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.25,64,64,"overworld, landscape",minecraft_block_geometry_2277_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.25,64,64,"overworld, landscape",minecraft_block_geometry_2277_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.25,64,64,"overworld, landscape",minecraft_block_geometry_2277_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.32,64,64,"overworld, landscape",minecraft_block_geometry_2278_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.32,64,64,"overworld, landscape",minecraft_block_geometry_2278_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.32,64,64,"overworld, landscape",minecraft_block_geometry_2278_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.37,64,64,"overworld, landscape",minecraft_block_geometry_2279_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.37,64,64,"overworld, landscape",minecraft_block_geometry_2279_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.37,64,64,"overworld, landscape",minecraft_block_geometry_2279_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.44,64,64,"overworld, landscape",minecraft_block_geometry_2280_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.44,64,64,"overworld, landscape",minecraft_block_geometry_2280_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.44,64,64,"overworld, landscape",minecraft_block_geometry_2280_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.5,64,64,"overworld, landscape",minecraft_block_geometry_2281_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.5,64,64,"overworld, landscape",minecraft_block_geometry_2281_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.5,64,64,"overworld, landscape",minecraft_block_geometry_2281_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.56,64,64,"overworld, landscape",minecraft_block_geometry_2282_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.56,64,64,"overworld, landscape",minecraft_block_geometry_2282_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.56,64,64,"overworld, landscape",minecraft_block_geometry_2282_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.62,64,64,"overworld, landscape",minecraft_block_geometry_2283_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.62,64,64,"overworld, landscape",minecraft_block_geometry_2283_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.62,64,64,"overworld, landscape",minecraft_block_geometry_2283_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.68,64,64,"overworld, landscape",minecraft_block_geometry_2284_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.68,64,64,"overworld, landscape",minecraft_block_geometry_2284_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.68,64,64,"overworld, landscape",minecraft_block_geometry_2284_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.75,64,64,"overworld, landscape",minecraft_block_geometry_2285_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.75,64,64,"overworld, landscape",minecraft_block_geometry_2285_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.75,64,64,"overworld, landscape",minecraft_block_geometry_2285_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.81,64,64,"overworld, landscape",minecraft_block_geometry_2286_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.81,64,64,"overworld, landscape",minecraft_block_geometry_2286_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.81,64,64,"overworld, landscape",minecraft_block_geometry_2286_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.87,64,64,"overworld, landscape",minecraft_block_geometry_2287_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.87,64,64,"overworld, landscape",minecraft_block_geometry_2287_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.87,64,64,"overworld, landscape",minecraft_block_geometry_2287_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.93,64,64,"overworld, landscape",minecraft_block_geometry_2288_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.93,64,64,"overworld, landscape",minecraft_block_geometry_2288_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.93,64,64,"overworld, landscape",minecraft_block_geometry_2288_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,66.99,64,64,"overworld, landscape",minecraft_block_geometry_2289_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,66.99,64,64,"overworld, landscape",minecraft_block_geometry_2289_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,66.99,64,64,"overworld, landscape",minecraft_block_geometry_2289_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.06,64,64,"overworld, landscape",minecraft_block_geometry_2290_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.06,64,64,"overworld, landscape",minecraft_block_geometry_2290_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.06,64,64,"overworld, landscape",minecraft_block_geometry_2290_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.12,64,64,"overworld, landscape",minecraft_block_geometry_2291_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.12,64,64,"overworld, landscape",minecraft_block_geometry_2291_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.12,64,64,"overworld, landscape",minecraft_block_geometry_2291_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.17,64,64,"overworld, landscape",minecraft_block_geometry_2292_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.17,64,64,"overworld, landscape",minecraft_block_geometry_2292_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.17,64,64,"overworld, landscape",minecraft_block_geometry_2292_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.24,64,64,"overworld, landscape",minecraft_block_geometry_2293_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.24,64,64,"overworld, landscape",minecraft_block_geometry_2293_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.24,64,64,"overworld, landscape",minecraft_block_geometry_2293_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.3,64,64,"overworld, landscape",minecraft_block_geometry_2294_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.3,64,64,"overworld, landscape",minecraft_block_geometry_2294_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.3,64,64,"overworld, landscape",minecraft_block_geometry_2294_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.36,64,64,"overworld, landscape",minecraft_block_geometry_2295_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.36,64,64,"overworld, landscape",minecraft_block_geometry_2295_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.36,64,64,"overworld, landscape",minecraft_block_geometry_2295_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.42,64,64,"overworld, landscape",minecraft_block_geometry_2296_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.42,64,64,"overworld, landscape",minecraft_block_geometry_2296_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.42,64,64,"overworld, landscape",minecraft_block_geometry_2296_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.48,64,64,"overworld, landscape",minecraft_block_geometry_2297_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.48,64,64,"overworld, landscape",minecraft_block_geometry_2297_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.48,64,64,"overworld, landscape",minecraft_block_geometry_2297_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.55,64,64,"overworld, landscape",minecraft_block_geometry_2298_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.55,64,64,"overworld, landscape",minecraft_block_geometry_2298_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.55,64,64,"overworld, landscape",minecraft_block_geometry_2298_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.61,64,64,"overworld, landscape",minecraft_block_geometry_2299_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.61,64,64,"overworld, landscape",minecraft_block_geometry_2299_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.61,64,64,"overworld, landscape",minecraft_block_geometry_2299_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.67,64,64,"overworld, landscape",minecraft_block_geometry_2300_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.67,64,64,"overworld, landscape",minecraft_block_geometry_2300_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.67,64,64,"overworld, landscape",minecraft_block_geometry_2300_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.73,64,64,"overworld, landscape",minecraft_block_geometry_2301_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.73,64,64,"overworld, landscape",minecraft_block_geometry_2301_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.73,64,64,"overworld, landscape",minecraft_block_geometry_2301_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.79,64,64,"overworld, landscape",minecraft_block_geometry_2302_L.png,left
minecraft_block_geometry,minecraft_block_geometry.mp4,67.79,64,64,"overworld, landscape",minecraft_block_geometry_2302_C.png,center
minecraft_block_geometry,minecraft_block_geometry.mp4,67.79,64,64,"overworld, landscape",minecraft_block_geometry_2302_R.png,right
minecraft_block_geometry,minecraft_block_geometry.mp4,67.86,64,64,"overworld, landscape",minecraft_block_geometry_2303_L.png,left
